go,symbol
GO:0007263,SYN1
GO:0006511,CUL7
GO:0016567,CUL7
GO:0006511,FBXW8
GO:0016567,FBXW8
GO:0006511,RBX1
GO:0016567,RBX1
GO:0006511,SKP1
GO:0016567,SKP1
GO:0005515,CUL2
GO:0006511,CUL2
GO:0016567,CUL2
GO:0005515,ELOB
GO:0006511,ELOB
GO:0016567,ELOB
GO:0005515,ELOC
GO:0006511,ELOC
GO:0016567,ELOC
GO:0005515,RBX1
GO:0006511,RBX1
GO:0016567,RBX1
GO:0005515,VHL
GO:0006511,VHL
GO:0016567,VHL
GO:0005337,MDH1
GO:0005886,MDH1
GO:0006862,MDH1
GO:0015215,MDH1
GO:0015267,MDH1
GO:0015858,MDH1
GO:0015931,MDH1
GO:0005337,NUP58
GO:0005886,NUP58
GO:0006862,NUP58
GO:0015215,NUP58
GO:0015267,NUP58
GO:0015858,NUP58
GO:0015931,NUP58
GO:0000226,STMN1
GO:0007049,STMN1
GO:0015631,STMN1
GO:0000226,TUBA4A
GO:0007049,TUBA4A
GO:0015631,TUBA4A
GO:0000226,TUBB1
GO:0007049,TUBB1
GO:0015631,TUBB1
GO:0003677,ACTB
GO:0005634,ACTB
GO:0006265,ACTB
GO:0006479,ACTB
GO:0009755,ACTB
GO:0018126,ACTB
GO:0023052,ACTB
GO:0045893,ACTB
GO:0051276,ACTB
GO:0003677,ARID1A
GO:0005634,ARID1A
GO:0006265,ARID1A
GO:0006479,ARID1A
GO:0009755,ARID1A
GO:0018126,ARID1A
GO:0023052,ARID1A
GO:0045893,ARID1A
GO:0051276,ARID1A
GO:0003677,CARM1
GO:0005634,CARM1
GO:0006265,CARM1
GO:0006479,CARM1
GO:0009755,CARM1
GO:0018126,CARM1
GO:0023052,CARM1
GO:0045893,CARM1
GO:0051276,CARM1
GO:0003677,SCYL1
GO:0005634,SCYL1
GO:0006265,SCYL1
GO:0006479,SCYL1
GO:0009755,SCYL1
GO:0018126,SCYL1
GO:0023052,SCYL1
GO:0045893,SCYL1
GO:0051276,SCYL1
GO:0003677,SMARCA4
GO:0005634,SMARCA4
GO:0006265,SMARCA4
GO:0006479,SMARCA4
GO:0009755,SMARCA4
GO:0018126,SMARCA4
GO:0023052,SMARCA4
GO:0045893,SMARCA4
GO:0051276,SMARCA4
GO:0003677,SMARCB1
GO:0005634,SMARCB1
GO:0006265,SMARCB1
GO:0006479,SMARCB1
GO:0009755,SMARCB1
GO:0018126,SMARCB1
GO:0023052,SMARCB1
GO:0045893,SMARCB1
GO:0051276,SMARCB1
GO:0003677,SMARCC1
GO:0005634,SMARCC1
GO:0006265,SMARCC1
GO:0006479,SMARCC1
GO:0009755,SMARCC1
GO:0018126,SMARCC1
GO:0023052,SMARCC1
GO:0045893,SMARCC1
GO:0051276,SMARCC1
GO:0003677,SMARCC2
GO:0005634,SMARCC2
GO:0006265,SMARCC2
GO:0006479,SMARCC2
GO:0009755,SMARCC2
GO:0018126,SMARCC2
GO:0023052,SMARCC2
GO:0045893,SMARCC2
GO:0051276,SMARCC2
GO:0003677,SMARCD1
GO:0005634,SMARCD1
GO:0006265,SMARCD1
GO:0006479,SMARCD1
GO:0009755,SMARCD1
GO:0018126,SMARCD1
GO:0023052,SMARCD1
GO:0045893,SMARCD1
GO:0051276,SMARCD1
GO:0003677,SMARCE1
GO:0005634,SMARCE1
GO:0006265,SMARCE1
GO:0006479,SMARCE1
GO:0009755,SMARCE1
GO:0018126,SMARCE1
GO:0023052,SMARCE1
GO:0045893,SMARCE1
GO:0051276,SMARCE1
GO:0000775,NUP107
GO:0015031,NUP107
GO:0051169,NUP107
GO:0000775,NUP133
GO:0015031,NUP133
GO:0051169,NUP133
GO:0000775,NUP160
GO:0015031,NUP160
GO:0051169,NUP160
GO:0000775,NUP37
GO:0015031,NUP37
GO:0051169,NUP37
GO:0000775,NUP43
GO:0015031,NUP43
GO:0051169,NUP43
GO:0000775,NUP85
GO:0015031,NUP85
GO:0051169,NUP85
GO:0000775,NUP98
GO:0015031,NUP98
GO:0051169,NUP98
GO:0000775,SEC13
GO:0015031,SEC13
GO:0051169,SEC13
GO:0000775,SEH1L
GO:0015031,SEH1L
GO:0051169,SEH1L
GO:0000139,BET1
GO:0005783,BET1
GO:0005794,BET1
GO:0006888,BET1
GO:0006891,BET1
GO:0006900,BET1
GO:0006906,BET1
GO:0016050,BET1
GO:0016079,BET1
GO:0016192,BET1
GO:0031201,BET1
GO:0048489,BET1
GO:0061025,BET1
GO:0000139,GOSR1
GO:0005783,GOSR1
GO:0005794,GOSR1
GO:0006888,GOSR1
GO:0006891,GOSR1
GO:0006900,GOSR1
GO:0006906,GOSR1
GO:0016050,GOSR1
GO:0016079,GOSR1
GO:0016192,GOSR1
GO:0031201,GOSR1
GO:0048489,GOSR1
GO:0061025,GOSR1
GO:0000139,GOSR2
GO:0005783,GOSR2
GO:0005794,GOSR2
GO:0006888,GOSR2
GO:0006891,GOSR2
GO:0006900,GOSR2
GO:0006906,GOSR2
GO:0016050,GOSR2
GO:0016079,GOSR2
GO:0016192,GOSR2
GO:0031201,GOSR2
GO:0048489,GOSR2
GO:0061025,GOSR2
GO:0000139,SCFD1
GO:0005783,SCFD1
GO:0005794,SCFD1
GO:0006888,SCFD1
GO:0006891,SCFD1
GO:0006900,SCFD1
GO:0006906,SCFD1
GO:0016050,SCFD1
GO:0016079,SCFD1
GO:0016192,SCFD1
GO:0031201,SCFD1
GO:0048489,SCFD1
GO:0061025,SCFD1
GO:0000139,SEC22B
GO:0005783,SEC22B
GO:0005794,SEC22B
GO:0006888,SEC22B
GO:0006891,SEC22B
GO:0006900,SEC22B
GO:0006906,SEC22B
GO:0016050,SEC22B
GO:0016079,SEC22B
GO:0016192,SEC22B
GO:0031201,SEC22B
GO:0048489,SEC22B
GO:0061025,SEC22B
GO:0000139,STX5
GO:0005783,STX5
GO:0005794,STX5
GO:0006888,STX5
GO:0006891,STX5
GO:0006900,STX5
GO:0006906,STX5
GO:0016050,STX5
GO:0016079,STX5
GO:0016192,STX5
GO:0031201,STX5
GO:0048489,STX5
GO:0061025,STX5
GO:0005737,FANCA
GO:0006974,FANCA
GO:0016567,FANCA
GO:0005737,FANCC
GO:0006974,FANCC
GO:0016567,FANCC
GO:0005737,FANCF
GO:0006974,FANCF
GO:0016567,FANCF
GO:0005737,FANCG
GO:0006974,FANCG
GO:0016567,FANCG
GO:0005634,CD28
GO:0006352,CD28
GO:0006355,CD28
GO:0005634,NCL
GO:0006352,NCL
GO:0006355,NCL
GO:0000278,ANAPC1
GO:0005515,ANAPC1
GO:0005634,ANAPC1
GO:0016567,ANAPC1
GO:0051726,ANAPC1
GO:0000278,ANAPC2
GO:0005515,ANAPC2
GO:0005634,ANAPC2
GO:0016567,ANAPC2
GO:0051726,ANAPC2
GO:0000278,ANAPC4
GO:0005515,ANAPC4
GO:0005634,ANAPC4
GO:0016567,ANAPC4
GO:0051726,ANAPC4
GO:0000278,ANAPC5
GO:0005515,ANAPC5
GO:0005634,ANAPC5
GO:0016567,ANAPC5
GO:0051726,ANAPC5
GO:0000278,ANAPC7
GO:0005515,ANAPC7
GO:0005634,ANAPC7
GO:0016567,ANAPC7
GO:0051726,ANAPC7
GO:0000278,CDC16
GO:0005515,CDC16
GO:0005634,CDC16
GO:0016567,CDC16
GO:0051726,CDC16
GO:0000278,CDC23
GO:0005515,CDC23
GO:0005634,CDC23
GO:0016567,CDC23
GO:0051726,CDC23
GO:0000278,CDC27
GO:0005515,CDC27
GO:0005634,CDC27
GO:0016567,CDC27
GO:0051726,CDC27
GO:0003677,NAA15
GO:0006355,NAA15
GO:0003677,XRCC5
GO:0006355,XRCC5
GO:0003677,XRCC6
GO:0006355,XRCC6
GO:0006511,ANAPC1
GO:0000278,ANAPC10
GO:0005515,ANAPC10
GO:0005634,ANAPC10
GO:0006511,ANAPC10
GO:0016567,ANAPC10
GO:0051726,ANAPC10
GO:0006511,ANAPC2
GO:0006511,ANAPC4
GO:0006511,ANAPC5
GO:0006511,ANAPC7
GO:0006511,CDC16
GO:0006511,CDC23
GO:0006511,CDC27
GO:0000278,ANAPC1
GO:0005515,ANAPC1
GO:0005634,ANAPC1
GO:0006511,ANAPC1
GO:0016567,ANAPC1
GO:0051726,ANAPC1
GO:0000278,ANAPC10
GO:0005515,ANAPC10
GO:0005634,ANAPC10
GO:0006511,ANAPC10
GO:0016567,ANAPC10
GO:0051726,ANAPC10
GO:0000278,ANAPC2
GO:0005515,ANAPC2
GO:0005634,ANAPC2
GO:0006511,ANAPC2
GO:0016567,ANAPC2
GO:0051726,ANAPC2
GO:0000278,ANAPC4
GO:0005515,ANAPC4
GO:0005634,ANAPC4
GO:0006511,ANAPC4
GO:0016567,ANAPC4
GO:0051726,ANAPC4
GO:0000278,ANAPC5
GO:0005515,ANAPC5
GO:0005634,ANAPC5
GO:0006511,ANAPC5
GO:0016567,ANAPC5
GO:0051726,ANAPC5
GO:0000278,ANAPC7
GO:0005515,ANAPC7
GO:0005634,ANAPC7
GO:0006511,ANAPC7
GO:0016567,ANAPC7
GO:0051726,ANAPC7
GO:0000278,CCDC27
GO:0005515,CCDC27
GO:0005634,CCDC27
GO:0006511,CCDC27
GO:0016567,CCDC27
GO:0051726,CCDC27
GO:0000278,CDC16
GO:0005515,CDC16
GO:0005634,CDC16
GO:0006511,CDC16
GO:0016567,CDC16
GO:0051726,CDC16
GO:0000278,CDC23
GO:0005515,CDC23
GO:0005634,CDC23
GO:0006511,CDC23
GO:0016567,CDC23
GO:0051726,CDC23
GO:0005634,EP300
GO:0006355,EP300
GO:0030234,EP300
GO:0050790,EP300
GO:2001141,EP300
GO:0005634,MDM2
GO:0006355,MDM2
GO:0030234,MDM2
GO:0050790,MDM2
GO:2001141,MDM2
GO:0005634,TP53
GO:0006355,TP53
GO:0030234,TP53
GO:0050790,TP53
GO:2001141,TP53
GO:0005634,BPTF
GO:0006265,BPTF
GO:0006355,BPTF
GO:0022008,BPTF
GO:0030182,BPTF
GO:0048699,BPTF
GO:0051276,BPTF
GO:2001141,BPTF
GO:0006355,RBBP4
GO:0022008,RBBP4
GO:0030182,RBBP4
GO:0048699,RBBP4
GO:2001141,RBBP4
GO:0006355,RBBP7
GO:0022008,RBBP7
GO:0030182,RBBP7
GO:0048699,RBBP7
GO:2001141,RBBP7
GO:0005634,SMARCA1
GO:0006265,SMARCA1
GO:0006355,SMARCA1
GO:0022008,SMARCA1
GO:0030182,SMARCA1
GO:0048699,SMARCA1
GO:0051276,SMARCA1
GO:2001141,SMARCA1
GO:0005634,BAZ2A
GO:0006265,BAZ2A
GO:0006338,BAZ2A
GO:0006356,BAZ2A
GO:0051276,BAZ2A
GO:0005634,SMARCA5
GO:0006265,SMARCA5
GO:0006338,SMARCA5
GO:0006356,SMARCA5
GO:0051276,SMARCA5
GO:0005634,REC8
GO:0007127,REC8
GO:0007135,REC8
GO:0051276,REC8
GO:0005634,SMC1B
GO:0007127,SMC1B
GO:0007135,SMC1B
GO:0051276,SMC1B
GO:0005634,SMC3
GO:0007127,SMC3
GO:0007135,SMC3
GO:0051276,SMC3
GO:0005634,SYCP3
GO:0007127,SYCP3
GO:0007135,SYCP3
GO:0051276,SYCP3
GO:0003677,ERCC2
GO:0005634,ERCC2
GO:0006351,ERCC2
GO:0003677,ERCC3
GO:0005634,ERCC3
GO:0006351,ERCC3
GO:0003677,GTF2B
GO:0005634,GTF2B
GO:0006351,GTF2B
GO:0003677,GTF2E1
GO:0005634,GTF2E1
GO:0006351,GTF2E1
GO:0003677,GTF2E2
GO:0005634,GTF2E2
GO:0006351,GTF2E2
GO:0003677,GTF2F1
GO:0005634,GTF2F1
GO:0006351,GTF2F1
GO:0003677,GTF2F2
GO:0005634,GTF2F2
GO:0006351,GTF2F2
GO:0003677,GTF2H1
GO:0005634,GTF2H1
GO:0006351,GTF2H1
GO:0003677,GTF2H2
GO:0005634,GTF2H2
GO:0006351,GTF2H2
GO:0003677,GTF2H3
GO:0005634,GTF2H3
GO:0006351,GTF2H3
GO:0003677,GTF2H4
GO:0005634,GTF2H4
GO:0006351,GTF2H4
GO:0003677,POLR2A
GO:0005634,POLR2A
GO:0006351,POLR2A
GO:0003677,POLR2B
GO:0005634,POLR2B
GO:0006351,POLR2B
GO:0003677,POLR2C
GO:0005634,POLR2C
GO:0006351,POLR2C
GO:0003677,POLR2D
GO:0005634,POLR2D
GO:0006351,POLR2D
GO:0003677,POLR2E
GO:0005634,POLR2E
GO:0006351,POLR2E
GO:0003677,POLR2F
GO:0005634,POLR2F
GO:0006351,POLR2F
GO:0003677,POLR2G
GO:0005634,POLR2G
GO:0006351,POLR2G
GO:0003677,POLR2H
GO:0005634,POLR2H
GO:0006351,POLR2H
GO:0003677,POLR2I
GO:0005634,POLR2I
GO:0006351,POLR2I
GO:0003677,POLR2J
GO:0005634,POLR2J
GO:0006351,POLR2J
GO:0003677,POLR2K
GO:0005634,POLR2K
GO:0006351,POLR2K
GO:0003677,POLR2L
GO:0005634,POLR2L
GO:0006351,POLR2L
GO:0003677,TBP
GO:0005634,TBP
GO:0006351,TBP
GO:0006355,MYOG
GO:0007517,MYOG
GO:0030154,MYOG
GO:0006355,SRF
GO:0007517,SRF
GO:0030154,SRF
GO:0006355,TCF3
GO:0007517,TCF3
GO:0030154,TCF3
GO:0005634,CCNH
GO:0006281,CCNH
GO:0006355,CCNH
GO:0007049,CCNH
GO:0005634,CDK7
GO:0006281,CDK7
GO:0006355,CDK7
GO:0007049,CDK7
GO:0006281,ERCC2
GO:0006355,ERCC2
GO:0007049,ERCC2
GO:0006281,ERCC3
GO:0006355,ERCC3
GO:0007049,ERCC3
GO:0006281,GTF2H1
GO:0006355,GTF2H1
GO:0007049,GTF2H1
GO:0006281,GTF2H2
GO:0006355,GTF2H2
GO:0007049,GTF2H2
GO:0006281,GTF2H3
GO:0006355,GTF2H3
GO:0007049,GTF2H3
GO:0006281,GTF2H4
GO:0006355,GTF2H4
GO:0007049,GTF2H4
GO:0005634,MNAT1
GO:0006281,MNAT1
GO:0006355,MNAT1
GO:0007049,MNAT1
GO:0015031,ADAM1B
GO:0140318,ADAM1B
GO:0015031,ADAM2
GO:0140318,ADAM2
GO:0006457,PFDN1
GO:0007010,PFDN1
GO:0016272,PFDN1
GO:0030036,PFDN1
GO:0050821,PFDN1
GO:0006457,PFDN2
GO:0007010,PFDN2
GO:0016272,PFDN2
GO:0030036,PFDN2
GO:0050821,PFDN2
GO:0006457,PFDN4
GO:0007010,PFDN4
GO:0016272,PFDN4
GO:0030036,PFDN4
GO:0050821,PFDN4
GO:0006457,PFDN5
GO:0007010,PFDN5
GO:0016272,PFDN5
GO:0030036,PFDN5
GO:0050821,PFDN5
GO:0006457,PFDN6
GO:0007010,PFDN6
GO:0016272,PFDN6
GO:0030036,PFDN6
GO:0050821,PFDN6
GO:0006457,VBP1
GO:0007010,VBP1
GO:0016272,VBP1
GO:0030036,VBP1
GO:0050821,VBP1
GO:0003677,SNAPC1
GO:0005515,SNAPC1
GO:0005634,SNAPC1
GO:0006355,SNAPC1
GO:2001141,SNAPC1
GO:0003677,SNAPC2
GO:0005515,SNAPC2
GO:0005634,SNAPC2
GO:0006355,SNAPC2
GO:2001141,SNAPC2
GO:0003677,SNAPC3
GO:0005515,SNAPC3
GO:0005634,SNAPC3
GO:0006355,SNAPC3
GO:2001141,SNAPC3
GO:0003677,SNAPC4
GO:0005515,SNAPC4
GO:0005634,SNAPC4
GO:0006355,SNAPC4
GO:2001141,SNAPC4
GO:0003677,SNAPC5
GO:0005515,SNAPC5
GO:0005634,SNAPC5
GO:0006355,SNAPC5
GO:2001141,SNAPC5
GO:0005634,BMI1
GO:0006265,BMI1
GO:0006479,BMI1
GO:0018126,BMI1
GO:0032774,BMI1
GO:0045892,BMI1
GO:0051276,BMI1
GO:0005634,CBX2
GO:0006265,CBX2
GO:0006479,CBX2
GO:0018126,CBX2
GO:0032774,CBX2
GO:0045892,CBX2
GO:0051276,CBX2
GO:0005634,CBX4
GO:0006265,CBX4
GO:0006479,CBX4
GO:0018126,CBX4
GO:0032774,CBX4
GO:0045892,CBX4
GO:0051276,CBX4
GO:0005634,CBX8
GO:0006265,CBX8
GO:0006479,CBX8
GO:0018126,CBX8
GO:0032774,CBX8
GO:0045892,CBX8
GO:0051276,CBX8
GO:0005634,HSPA1A
GO:0006265,HSPA1A
GO:0006479,HSPA1A
GO:0018126,HSPA1A
GO:0032774,HSPA1A
GO:0045892,HSPA1A
GO:0051276,HSPA1A
GO:0005634,PHC1
GO:0006265,PHC1
GO:0006479,PHC1
GO:0018126,PHC1
GO:0032774,PHC1
GO:0045892,PHC1
GO:0051276,PHC1
GO:0005634,PHC2
GO:0006265,PHC2
GO:0006479,PHC2
GO:0018126,PHC2
GO:0032774,PHC2
GO:0045892,PHC2
GO:0051276,PHC2
GO:0005634,PHC3
GO:0006265,PHC3
GO:0006479,PHC3
GO:0018126,PHC3
GO:0032774,PHC3
GO:0045892,PHC3
GO:0051276,PHC3
GO:0005634,RING1
GO:0006265,RING1
GO:0006479,RING1
GO:0018126,RING1
GO:0032774,RING1
GO:0045892,RING1
GO:0051276,RING1
GO:0005634,RNF2
GO:0006265,RNF2
GO:0006479,RNF2
GO:0018126,RNF2
GO:0032774,RNF2
GO:0045892,RNF2
GO:0051276,RNF2
GO:0005634,SCMH1
GO:0006265,SCMH1
GO:0006479,SCMH1
GO:0018126,SCMH1
GO:0032774,SCMH1
GO:0045892,SCMH1
GO:0051276,SCMH1
GO:0005634,SMARCA5
GO:0006479,SMARCA5
GO:0018126,SMARCA5
GO:0032774,SMARCA5
GO:0045892,SMARCA5
GO:0005634,YY1
GO:0006265,YY1
GO:0006479,YY1
GO:0018126,YY1
GO:0032774,YY1
GO:0045892,YY1
GO:0051276,YY1
GO:0007186,ADGRG1
GO:0007186,CD81
GO:0007186,GNA11
GO:0007186,GNAQ
GO:0007186,GNB1
GO:0005783,PIGA
GO:0006644,PIGA
GO:0008654,PIGA
GO:0009395,PIGA
GO:0005783,PIGC
GO:0006644,PIGC
GO:0008654,PIGC
GO:0009395,PIGC
GO:0005783,PIGH
GO:0006644,PIGH
GO:0008654,PIGH
GO:0009395,PIGH
GO:0005783,PIGQ
GO:0006644,PIGQ
GO:0008654,PIGQ
GO:0009395,PIGQ
GO:0006915,LTA
GO:0007166,LTA
GO:0006915,LTB
GO:0007166,LTB
GO:0006915,LTBR
GO:0007166,LTBR
GO:0005524,MCM2
GO:0005694,MCM2
GO:0006260,MCM2
GO:0051321,MCM2
GO:0005524,MCM3
GO:0005694,MCM3
GO:0006260,MCM3
GO:0051321,MCM3
GO:0005524,MCM4
GO:0005694,MCM4
GO:0006260,MCM4
GO:0051321,MCM4
GO:0005524,MCM5
GO:0005694,MCM5
GO:0006260,MCM5
GO:0051321,MCM5
GO:0005524,MCM6
GO:0005694,MCM6
GO:0006260,MCM6
GO:0051321,MCM6
GO:0005524,MCM7
GO:0005694,MCM7
GO:0006260,MCM7
GO:0051321,MCM7
GO:0003723,POP1
GO:0005634,POP1
GO:0006364,POP1
GO:0006401,POP1
GO:0003723,POP4
GO:0005634,POP4
GO:0006364,POP4
GO:0006401,POP4
GO:0003723,POP5
GO:0005634,POP5
GO:0006364,POP5
GO:0006401,POP5
GO:0003723,POP7
GO:0005634,POP7
GO:0006364,POP7
GO:0006401,POP7
GO:0003723,RPP14
GO:0005634,RPP14
GO:0006364,RPP14
GO:0006401,RPP14
GO:0003723,RPP21
GO:0005634,RPP21
GO:0006364,RPP21
GO:0006401,RPP21
GO:0003723,RPP25
GO:0005634,RPP25
GO:0006364,RPP25
GO:0006401,RPP25
GO:0003723,RPP30
GO:0005634,RPP30
GO:0006364,RPP30
GO:0006401,RPP30
GO:0003723,RPP38
GO:0005634,RPP38
GO:0006364,RPP38
GO:0006401,RPP38
GO:0003723,RPP40
GO:0005634,RPP40
GO:0006364,RPP40
GO:0006401,RPP40
GO:0001750,GNAT1
GO:0005886,GNAT1
GO:0007186,GNAT1
GO:0007601,GNAT1
GO:0009416,GNAT1
GO:0009583,GNAT1
GO:0001750,GNB5
GO:0005886,GNB5
GO:0007186,GNB5
GO:0007601,GNB5
GO:0009416,GNB5
GO:0009583,GNB5
GO:0001750,RGS9
GO:0005886,RGS9
GO:0007186,RGS9
GO:0007601,RGS9
GO:0009416,RGS9
GO:0009583,RGS9
GO:0001750,RGS9BP
GO:0005886,RGS9BP
GO:0007186,RGS9BP
GO:0007601,RGS9BP
GO:0009416,RGS9BP
GO:0009583,RGS9BP
GO:0005524,CCT2
GO:0005737,CCT2
GO:0006457,CCT2
GO:0050821,CCT2
GO:0005524,CCT3
GO:0005737,CCT3
GO:0006457,CCT3
GO:0050821,CCT3
GO:0005524,CCT4
GO:0005737,CCT4
GO:0006457,CCT4
GO:0050821,CCT4
GO:0005524,CCT5
GO:0005737,CCT5
GO:0006457,CCT5
GO:0050821,CCT5
GO:0005524,CCT6A
GO:0005737,CCT6A
GO:0006457,CCT6A
GO:0050821,CCT6A
GO:0005524,CCT7
GO:0005737,CCT7
GO:0006457,CCT7
GO:0050821,CCT7
GO:0005524,CCT8
GO:0005737,CCT8
GO:0006457,CCT8
GO:0050821,CCT8
GO:0005524,TCP1
GO:0005737,TCP1
GO:0006457,TCP1
GO:0050821,TCP1
GO:0000278,NDC80
GO:0000775,NDC80
GO:0007059,NDC80
GO:0000278,NUF2
GO:0000775,NUF2
GO:0007059,NUF2
GO:0000278,SPC24
GO:0000775,SPC24
GO:0007059,SPC24
GO:0000278,SPC25
GO:0000775,SPC25
GO:0007059,SPC25
GO:0003688,ORC1
GO:0005524,ORC1
GO:0005694,ORC1
GO:0006267,ORC1
GO:0003688,ORC2
GO:0005524,ORC2
GO:0005694,ORC2
GO:0006267,ORC2
GO:0003688,ORC3
GO:0005524,ORC3
GO:0005694,ORC3
GO:0006267,ORC3
GO:0003688,ORC4
GO:0005524,ORC4
GO:0005694,ORC4
GO:0006267,ORC4
GO:0003688,ORC5
GO:0005524,ORC5
GO:0005694,ORC5
GO:0006267,ORC5
GO:0003688,ORC6
GO:0005524,ORC6
GO:0005694,ORC6
GO:0006267,ORC6
GO:0006915,CASP2
GO:0006919,CASP2
GO:0006915,CRADD
GO:0006919,CRADD
GO:0006915,PIDD1
GO:0006919,PIDD1
GO:0005509,TNNC2
GO:0006936,TNNC2
GO:0007517,TNNC2
GO:0015629,TNNC2
GO:0005509,TNNI2
GO:0006936,TNNI2
GO:0007517,TNNI2
GO:0015629,TNNI2
GO:0005509,TNNT3
GO:0006936,TNNT3
GO:0007517,TNNT3
GO:0015629,TNNT3
GO:0000723,ACD
GO:0003677,ACD
GO:0005634,ACD
GO:0009615,ACD
GO:0019048,ACD
GO:0051276,ACD
GO:0000723,POT1
GO:0003677,POT1
GO:0005634,POT1
GO:0009615,POT1
GO:0019048,POT1
GO:0051276,POT1
GO:0000723,TERF1
GO:0003677,TERF1
GO:0005634,TERF1
GO:0009615,TERF1
GO:0019048,TERF1
GO:0051276,TERF1
GO:0000723,TERF2
GO:0003677,TERF2
GO:0005634,TERF2
GO:0009615,TERF2
GO:0019048,TERF2
GO:0051276,TERF2
GO:0000723,TERF2IP
GO:0003677,TERF2IP
GO:0005634,TERF2IP
GO:0009615,TERF2IP
GO:0019048,TERF2IP
GO:0051276,TERF2IP
GO:0000723,TINF2
GO:0003677,TINF2
GO:0005634,TINF2
GO:0009615,TINF2
GO:0019048,TINF2
GO:0051276,TINF2
GO:0005216,ABCB8
GO:0005743,ABCB8
GO:0006812,ABCB8
GO:0008324,ABCB8
GO:0005216,ATP5F1A
GO:0005743,ATP5F1A
GO:0006812,ATP5F1A
GO:0008324,ATP5F1A
GO:0005216,SDHA
GO:0005743,SDHA
GO:0006812,SDHA
GO:0008324,SDHA
GO:0005216,SDHB
GO:0005743,SDHB
GO:0006812,SDHB
GO:0008324,SDHB
GO:0005216,SLC25A3
GO:0005743,SLC25A3
GO:0006812,SLC25A3
GO:0008324,SLC25A3
GO:0005216,SLC25A4
GO:0005743,SLC25A4
GO:0006812,SLC25A4
GO:0008324,SLC25A4
GO:0005634,BEX2
GO:0006355,BEX2
GO:0022008,BEX2
GO:0048699,BEX2
GO:2001141,BEX2
GO:0005634,LDB1
GO:0006355,LDB1
GO:0022008,LDB1
GO:0048699,LDB1
GO:2001141,LDB1
GO:0005634,LMO2
GO:0006355,LMO2
GO:0022008,LMO2
GO:0048699,LMO2
GO:2001141,LMO2
GO:0005634,NHLH2
GO:0006355,NHLH2
GO:0022008,NHLH2
GO:0048699,NHLH2
GO:2001141,NHLH2
GO:0005794,APH1A
GO:0005886,APH1A
GO:0016485,APH1A
GO:0023052,APH1A
GO:0005794,BSG
GO:0005886,BSG
GO:0016485,BSG
GO:0023052,BSG
GO:0005794,NCSTN
GO:0005886,NCSTN
GO:0016485,NCSTN
GO:0023052,NCSTN
GO:0005794,PSEN1
GO:0005886,PSEN1
GO:0016485,PSEN1
GO:0023052,PSEN1
GO:0005794,PSENEN
GO:0005886,PSENEN
GO:0016485,PSENEN
GO:0023052,PSENEN
GO:0016485,APBB1
GO:0016485,APP
GO:0016485,LRP1
GO:0006605,AP1AR
GO:0006886,AP1AR
GO:0006897,AP1AR
GO:0006900,AP1AR
GO:0015031,AP1AR
GO:0016050,AP1AR
GO:0016192,AP1AR
GO:0030133,AP1AR
GO:0005515,CCT2
GO:0005832,CCT2
GO:0016272,CCT2
GO:0005515,CCT3
GO:0005832,CCT3
GO:0016272,CCT3
GO:0005515,CCT4
GO:0005832,CCT4
GO:0016272,CCT4
GO:0005515,CCT5
GO:0005832,CCT5
GO:0016272,CCT5
GO:0005515,CCT6A
GO:0005832,CCT6A
GO:0016272,CCT6A
GO:0005515,CCT7
GO:0005832,CCT7
GO:0016272,CCT7
GO:0005515,CCT8
GO:0005832,CCT8
GO:0016272,CCT8
GO:0005515,PFDN1
GO:0005832,PFDN1
GO:0005515,PFDN2
GO:0005832,PFDN2
GO:0005515,PFDN4
GO:0005832,PFDN4
GO:0005515,PFDN5
GO:0005832,PFDN5
GO:0005515,PFDN6
GO:0005832,PFDN6
GO:0005515,TCP1
GO:0005832,TCP1
GO:0016272,TCP1
GO:0005515,VBP1
GO:0005832,VBP1
GO:0016079,DNM1
GO:0016079,SRC
GO:0016079,SYN1
GO:0048489,DNM1
GO:0048489,SRC
GO:0048489,SYN1
GO:0016079,AP2A2
GO:0048489,AP2A2
GO:0006338,ACTB
GO:0006355,ACTB
GO:0003677,ACTL6A
GO:0005634,ACTL6A
GO:0006338,ACTL6A
GO:0006355,ACTL6A
GO:0003677,ARID2
GO:0005634,ARID2
GO:0006338,ARID2
GO:0006355,ARID2
GO:0003677,PBRM1
GO:0005634,PBRM1
GO:0006338,PBRM1
GO:0006355,PBRM1
GO:0006338,SMARCA4
GO:0006355,SMARCA4
GO:0006338,SMARCB1
GO:0006355,SMARCB1
GO:0006338,SMARCC1
GO:0006355,SMARCC1
GO:0006338,SMARCC2
GO:0006355,SMARCC2
GO:0006338,SMARCD1
GO:0006355,SMARCD1
GO:0006338,SMARCE1
GO:0006355,SMARCE1
GO:0005515,CCT6B
GO:0005524,CCT6B
GO:0005737,CCT6B
GO:0005832,CCT6B
GO:0006457,CCT6B
GO:0050821,CCT6B
GO:0006352,GTF2E1
GO:0006355,GTF2E1
GO:2001141,GTF2E1
GO:0006352,GTF2E2
GO:0006355,GTF2E2
GO:2001141,GTF2E2
GO:0000287,GTF2F1
GO:0005524,GTF2F1
GO:0006352,GTF2F1
GO:0000287,GTF2F2
GO:0005524,GTF2F2
GO:0006352,GTF2F2
GO:0003677,CREBBP
GO:0030545,CREBBP
GO:0043425,CREBBP
GO:0045893,CREBBP
GO:0048384,CREBBP
